00002.93,   00000000,   0.0183156
00002.93,   00000.01,   -10272.6
00002.93,   00000.02,   -502.682
00002.93,   00000.03,   -10273.8
00002.93,   00000.04,   -1004.95
00002.93,   00000.05,   -10276.4
00002.93,   00000.06,   -1506.33
00002.93,   00000.07,   -10280.5
00002.93,   00000.08,   -2006.37
00002.93,   00000.09,   -10286.4
00002.93,   000000.1,   -2504.52
00002.93,   00000.11,   -10294.5
00002.93,   00000.12,   -3000.22
00002.93,   00000.13,   -10305.2
00002.93,   00000.14,   -3492.83
00002.93,   00000.15,   -10319
00002.93,   00000.16,   -3981.65
00002.93,   00000.17,   -10336.7
00002.93,   00000.18,   -4465.91
00002.93,   00000.19,   -10358.7
00002.93,   000000.2,   -4944.78
00002.93,   00000.21,   -10385.9
00002.93,   00000.22,   -5417.36
00002.93,   00000.23,   -10418.9
00002.93,   00000.24,   -5882.76
00002.93,   00000.25,   -10458.6
00002.93,   00000.26,   -6340.03
00002.93,   00000.27,   -10505.5
00002.93,   00000.28,   -6788.28
00002.93,   00000.29,   -10560.6
00002.93,   000000.3,   -7226.63
00002.93,   00000.31,   -10624.3
00002.93,   00000.32,   -7654.28
00002.93,   00000.33,   -10697.4
00002.93,   00000.34,   -8070.52
00002.93,   00000.35,   -10780.3
00002.93,   00000.36,   -8474.77
00002.93,   00000.37,   -10873.3
00002.93,   00000.38,   -8866.54
00002.93,   00000.39,   -10976.8
00002.93,   000000.4,   -9245.5
00002.93,   00000.41,   -11090.7
00002.93,   00000.42,   -9611.48
00002.93,   00000.43,   -11215.1
00002.93,   00000.44,   -9964.46
00002.93,   00000.45,   -11349.6
00002.93,   00000.46,   -10304.5
00002.93,   00000.47,   -11494
00002.93,   00000.48,   -10632
00002.93,   00000.49,   -11647.8
00002.93,   000000.5,   -10947.3
00002.93,   00000.51,   -11810.2
00002.93,   00000.52,   -11250.8
00002.93,   00000.53,   -11980.6
00002.93,   00000.54,   -11543.3
00002.93,   00000.55,   -12158.2
00002.93,   00000.56,   -11825.3
00002.93,   00000.57,   -12342.1
00002.93,   00000.58,   -12097.5
00002.93,   00000.59,   -12531.5
00002.93,   000000.6,   -12360.7
00002.93,   00000.61,   -12725.4
00002.93,   00000.62,   -12615.6
00002.93,   00000.63,   -12923
00002.93,   00000.64,   -12862.9
00002.93,   00000.65,   -13123.5
00002.93,   00000.66,   -13103.2
00002.93,   00000.67,   -13325.9
00002.93,   00000.68,   -13337.2
00002.93,   00000.69,   -13529.6
00002.93,   000000.7,   -13565.4
00002.93,   00000.71,   -13733.8
00002.93,   00000.72,   -13788.3
00002.93,   00000.73,   -13938.1
00002.93,   00000.74,   -14006.4
00002.93,   00000.75,   -14141.7
00002.93,   00000.76,   -14219.9
00002.93,   00000.77,   -14344.2
00002.93,   00000.78,   -14429.2
00002.93,   00000.79,   -14545.1
00002.93,   000000.8,   -14634.5
00002.93,   00000.81,   -14744.1
00002.93,   00000.82,   -14836
00002.93,   00000.83,   -14940.9
00002.93,   00000.84,   -15033.9
00002.93,   00000.85,   -15135
00002.93,   00000.86,   -15228.3
00002.93,   00000.87,   -15326.4
00002.93,   00000.88,   -15419.1
00002.93,   00000.89,   -15514.8
00002.93,   000000.9,   -15606.5
00002.93,   00000.91,   -15700
00002.93,   00000.92,   -15790.4
00002.93,   00000.93,   -15881.8
00002.93,   00000.94,   -15970.7
00002.93,   00000.95,   -16060.2
00002.93,   00000.96,   -16147.5
00002.93,   00000.97,   -16235
00002.93,   00000.98,   -16320.5
00002.93,   00000.99,   -16406.1
00002.93,   00000001,   -16489.7
