00002.68,   00000000,   0.0183156
00002.68,   00000.01,   -4348.92
00002.68,   00000.02,   -413.864
00002.68,   00000.03,   -4364.8
00002.68,   00000.04,   -826.113
00002.68,   00000.05,   -4396.52
00002.68,   00000.06,   -1235.14
00002.68,   00000.07,   -4443.97
00002.68,   00000.08,   -1639.47
00002.68,   00000.09,   -4506.97
00002.68,   000000.1,   -2037.73
00002.68,   00000.11,   -4585.28
00002.68,   00000.12,   -2428.75
00002.68,   00000.13,   -4678.59
00002.68,   00000.14,   -2811.53
00002.68,   00000.15,   -4786.53
00002.68,   00000.16,   -3185.31
00002.68,   00000.17,   -4908.61
00002.68,   00000.18,   -3549.53
00002.68,   00000.19,   -5044.3
00002.68,   000000.2,   -3903.87
00002.68,   00000.21,   -5192.96
00002.68,   00000.22,   -4248.24
00002.68,   00000.23,   -5353.88
00002.68,   00000.24,   -4582.71
00002.68,   00000.25,   -5526.29
00002.68,   00000.26,   -4907.56
00002.68,   00000.27,   -5709.37
00002.68,   00000.28,   -5223.21
00002.68,   00000.29,   -5902.24
00002.68,   000000.3,   -5530.21
00002.68,   00000.31,   -6104
00002.68,   00000.32,   -5829.2
00002.68,   00000.33,   -6313.73
00002.68,   00000.34,   -6120.86
00002.68,   00000.35,   -6530.55
00002.68,   00000.36,   -6405.9
00002.68,   00000.37,   -6753.57
00002.68,   00000.38,   -6685.05
00002.68,   00000.39,   -6981.93
00002.68,   000000.4,   -6959.01
00002.68,   00000.41,   -7214.81
00002.68,   00000.42,   -7228.44
00002.68,   00000.43,   -7451.43
00002.68,   00000.44,   -7493.94
00002.68,   00000.45,   -7691.09
00002.68,   00000.46,   -7756.04
00002.68,   00000.47,   -7933.12
00002.68,   00000.48,   -8015.19
00002.68,   00000.49,   -8176.94
00002.68,   000000.5,   -8271.77
00002.68,   00000.51,   -8422.01
00002.68,   00000.52,   -8526.1
00002.68,   00000.53,   -8667.87
00002.68,   00000.54,   -8778.45
00002.68,   00000.55,   -8914.08
00002.68,   00000.56,   -9029.04
00002.68,   00000.57,   -9160.29
00002.68,   00000.58,   -9278.04
00002.68,   00000.59,   -9406.2
00002.68,   000000.6,   -9525.58
00002.68,   00000.61,   -9651.53
00002.68,   00000.62,   -9771.73
00002.68,   00000.63,   -9896.06
00002.68,   00000.64,   -10016.5
00002.68,   00000.65,   -10139.6
00002.68,   00000.66,   -10259.9
00002.68,   00000.67,   -10382
00002.68,   00000.68,   -10502
00002.68,   00000.69,   -10623.2
00002.68,   000000.7,   -10742.6
00002.68,   00000.71,   -10862.9
00002.68,   00000.72,   -10981.7
00002.68,   00000.73,   -11101.2
00002.68,   00000.74,   -11219.2
00002.68,   00000.75,   -11337.9
00002.68,   00000.76,   -11455.2
00002.68,   00000.77,   -11572.9
00002.68,   00000.78,   -11689.3
00002.68,   00000.79,   -11806.2
00002.68,   000000.8,   -11921.7
00002.68,   00000.81,   -12037.6
00002.68,   00000.82,   -12152.2
00002.68,   00000.83,   -12267.1
00002.68,   00000.84,   -12380.7
00002.68,   00000.85,   -12494.6
00002.68,   00000.86,   -12607.1
00002.68,   00000.87,   -12720
00002.68,   00000.88,   -12831.4
00002.68,   00000.89,   -12943.2
00002.68,   000000.9,   -13053.5
00002.68,   00000.91,   -13164.1
00002.68,   00000.92,   -13273.3
00002.68,   00000.93,   -13382.7
00002.68,   00000.94,   -13490.7
00002.68,   00000.95,   -13598.8
00002.68,   00000.96,   -13705.5
00002.68,   00000.97,   -13812.4
00002.68,   00000.98,   -13917.9
00002.68,   00000.99,   -14023.4
00002.68,   00000001,   -14127.5
