00003.35,   00000000,   0.0183156
00003.35,   00000.01,   -20762.6
00003.35,   00000.02,   -483.803
00003.35,   00000.03,   -20759.9
00003.35,   00000.04,   -967.449
00003.35,   00000.05,   -20754.6
00003.35,   00000.06,   -1450.75
00003.35,   00000.07,   -20746.6
00003.35,   00000.08,   -1933.54
00003.35,   00000.09,   -20735.9
00003.35,   000000.1,   -2415.66
00003.35,   00000.11,   -20722.5
00003.35,   00000.12,   -2896.93
00003.35,   00000.13,   -20706.4
00003.35,   00000.14,   -3377.2
00003.35,   00000.15,   -20687.7
00003.35,   00000.16,   -3856.29
00003.35,   00000.17,   -20666.2
00003.35,   00000.18,   -4334.02
00003.35,   00000.19,   -20642.1
00003.35,   000000.2,   -4810.21
00003.35,   00000.21,   -20615.4
00003.35,   00000.22,   -5284.71
00003.35,   00000.23,   -20585.9
00003.35,   00000.24,   -5757.32
00003.35,   00000.25,   -20553.8
00003.35,   00000.26,   -6227.9
00003.35,   00000.27,   -20519.1
00003.35,   00000.28,   -6696.28
00003.35,   00000.29,   -20481.6
00003.35,   000000.3,   -7162.3
00003.35,   00000.31,   -20441.5
00003.35,   00000.32,   -7625.83
00003.35,   00000.33,   -20398.6
00003.35,   00000.34,   -8086.7
00003.35,   00000.35,   -20353
00003.35,   00000.36,   -8544.74
00003.35,   00000.37,   -20304.6
00003.35,   00000.38,   -8999.78
00003.35,   00000.39,   -20253.6
00003.35,   000000.4,   -9451.62
00003.35,   00000.41,   -20199.9
00003.35,   00000.42,   -9900
00003.35,   00000.43,   -20143.6
00003.35,   00000.44,   -10344.7
00003.35,   00000.45,   -20084.9
00003.35,   00000.46,   -10785.3
00003.35,   00000.47,   -20023.9
00003.35,   00000.48,   -11221.5
00003.35,   00000.49,   -19960.9
00003.35,   000000.5,   -11652.8
00003.35,   00000.51,   -19896.2
00003.35,   00000.52,   -12078.7
00003.35,   00000.53,   -19830.2
00003.35,   00000.54,   -12498.6
00003.35,   00000.55,   -19763.2
00003.35,   00000.56,   -12911.8
00003.35,   00000.57,   -19695.7
00003.35,   00000.58,   -13317.6
00003.35,   00000.59,   -19628.3
00003.35,   000000.6,   -13714.9
00003.35,   00000.61,   -19561.3
00003.35,   00000.62,   -14102.6
00003.35,   00000.63,   -19495
00003.35,   00000.64,   -14479.4
00003.35,   00000.65,   -19429.5
00003.35,   00000.66,   -14843.2
00003.35,   00000.67,   -19364.1
00003.35,   00000.68,   -15191.4
00003.35,   00000.69,   -19297.3
00003.35,   000000.7,   -15520
00003.35,   00000.71,   -19225.8
00003.35,   00000.72,   -15823
00003.35,   00000.73,   -19143.6
00003.35,   00000.74,   -16091.3
00003.35,   00000.75,   -19041
00003.35,   00000.76,   -16311.2
00003.35,   00000.77,   -18902.1
00003.35,   00000.78,   -16461.7
00003.35,   00000.79,   -18702.6
00003.35,   000000.8,   -16512.6
00003.35,   00000.81,   -18406.5
00003.35,   00000.82,   -16419.9
00003.35,   00000.83,   -17962.1
00003.35,   00000.84,   -16122.1
00003.35,   00000.85,   -17296.8
00003.35,   00000.86,   -15534.6
00003.35,   00000.87,   -16311.9
00003.35,   00000.88,   -14543.1
00003.35,   00000.89,   -14875.7
00003.35,   000000.9,   -12997.6
00003.35,   00000.91,   -12815.7
00003.35,   00000.92,   -10703
00003.35,   00000.93,   -9910.51
00003.35,   00000.94,   -7411.13
00003.35,   00000.95,   -5880.03
00003.35,   00000.96,   -2810.05
00003.35,   00000.97,   -375.005
00003.35,   00000.98,   3486.89
00003.35,   00000.99,   7034.52
00003.35,   00000001,   11953
